 id, image,item_index,name, role,ghost, movie, title_id, description,item1,link1,item2,link2,item3,link3
https://www.imdb.com/name/nm1234276,"https://m.media-amazon.com/images/M/MV5BMTMwOTk5NzQ1OV5BMl5BanBnXkFtZTcwNzg0MTU2Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",1018,Melanie Scrofano,Actress,|,Saw VI,https://www.imdb.com/title/tt1233227/,"Melanie Scrofano was born in Ottawa, Ontario, Canada as Melanie Neige. She is known for her work on  (2009),  (2014) and  (2016). She is married to 'Jeff'. They have one child.",Saw VI,https://www.imdb.com/title/tt1233227?ref_=rlm,RoboCop,https://www.imdb.com/title/tt1234721?ref_=rlm,Wynonna Earp,https://www.imdb.com/title/tt4878326?ref_=rlm
https://www.imdb.com/name/nm2322853,"https://m.media-amazon.com/images/M/MV5BZGMyYWM2NTItODU5Zi00YWIxLWE1MDAtZDc3MzNlMDU2Y2Q0XkEyXkFqcGdeQXVyNjg5NzczNTQ@._V1_UX140_CR0,0,140,209_AL_.jpg",1019,Claire Holt,Actress,|,47 Meters Down,https://www.imdb.com/title/tt2932536/,"Claire Rhiannon Holt (born June 11, 1988) portrays the role of ""Rebekah Mikaelson"" in  (2009) and  (2013). Her most notable roles are ""Samara Cook"" in  (2010), ""Chastity Meyer"" in  (2011) and ""Emma Gilbert"" in  (2006)....",The Vampire Diaries,https://www.imdb.com/title/tt1405406?ref_=rlm,The Originals,https://www.imdb.com/title/tt2632424?ref_=rlm,Pretty Little Liars,https://www.imdb.com/title/tt1578873?ref_=rlm
https://www.imdb.com/name/nm0005412,"https://m.media-amazon.com/images/M/MV5BMTgxOTk2Njk1Nl5BMl5BanBnXkFtZTcwMTk2MTA0Mg@@._V1_UY209_CR40,0,140,209_AL_.jpg",1020,Jane Seymour,Actress,|,Live and Let Die,https://www.imdb.com/title/tt0070328/,"Jane Seymour was born as Joyce Penelope Wilhelmina Frankenberg in 1951 in Middlesex, England, to a nurse mother and gynaecologist/obstetrician father. She is of Dutch (mother) and Polish Jewish (father) descent. She changed her name to Jane Seymour when she entered showbusiness, because it was ...",,,,,,
https://www.imdb.com/name/nm0176882,"https://m.media-amazon.com/images/M/MV5BZjQyMTY2YzktNzRjZi00Y2M5LTlhYTAtMGY3OWQwYmE3YTFlXkEyXkFqcGdeQXVyMTQzNzIxMDI@._V1_UY209_CR15,0,140,209_AL_.jpg",1021,A.J. Cook,Actress,|,Final Destination 2,https://www.imdb.com/title/tt0309593/,"Born in Oshawa, Ontario, Canada, to Michael and Sandra Cook, Andrea Joy Cook began acting at the age of 17. She has appeared in nearly a dozen films and several TV shows before the age of 25. Before taking up acting, she was a dancer, having started dancing competitively at age 4 in the styles of ...",,,,,,
https://www.imdb.com/name/nm0005460,"https://m.media-amazon.com/images/M/MV5BMTk1OTI5OTc0Nl5BMl5BanBnXkFtZTcwNjc5NDMwNA@@._V1_UY209_CR9,0,140,209_AL_.jpg",1022,Mary Steenburgen,Actress,|,Last Vegas,https://www.imdb.com/title/tt1204975/,"Mary Steenburgen is an Academy Award-winning American actress.She was born February 8, 1953, in Newport, Arkansas, USA. Her mother, Nellie May (Wall) Steenburgen, was a school-board secretary, and her father, Maurice H. Steenburgen, was a freight-train conductor. Her surname comes from distant ...",,,,,,
https://www.imdb.com/name/nm0704270,"https://m.media-amazon.com/images/M/MV5BMjQ4NDQ2MmYtODY3OS00MjE1LTk4ZjktNTE2OGQ1NmZhNzgyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",1023,Zachary Quinto,Actor,|,Star Trek,https://www.imdb.com/title/tt0796366/,"Zachary Quinto was born in Pittsburgh, Pennsylvania, to Margaret J. (McArdle), an Irish-American office worker, and Joseph John Quinto, an Italian-American barber. Zachary graduated from Central Catholic High School in Pittsburgh, with the class of 1995, where he won Pittsburgh's  Award ...",Gene Kelly,https://www.imdb.com/name/nm0000037?ref_=rlm,,,,
https://www.imdb.com/name/nm0700577,"https://m.media-amazon.com/images/M/MV5BMTE5MDk1MDQ4MV5BMl5BanBnXkFtZTYwOTg5OTY1._V1_UX140_CR0,0,140,209_AL_.jpg",1024,Lucy Punch,Actress,|,Into the Woods,https://www.imdb.com/title/tt2180411/,"Lucy Punch grew up in London and was a member of the National Youth Theatre in her late teens before going to University College London to read History. While she was there she auditioned for TV roles and eventually dropped out to concentrate on acting.She learned a lot, she says, from working on ...",,,,,,
https://www.imdb.com/name/nm0000545,"https://m.media-amazon.com/images/M/MV5BMjA4MzY2ODU2MV5BMl5BanBnXkFtZTcwOTQ3ODY4OQ@@._V1_UY209_CR12,0,140,209_AL_.jpg",1025,Helen Mirren,Actress,|,RED,https://www.imdb.com/title/tt1245526/,"Dame Helen Mirren was born in Queen Charlotte's Hospital in West London. Her mother, Kathleen Alexandrina Eva Matilda (Rogers), was from a working-class English family, and her father, Vasiliy Petrovich Mironov, was a Russian-born civil servant, from Kuryanovo, whose own father was a diplomat. ...",,,,,,
https://www.imdb.com/name/nm0004376,"https://m.media-amazon.com/images/M/MV5BNTY3ODYyNjU0NV5BMl5BanBnXkFtZTcwNDMxNDE3OA@@._V1_UY209_CR4,0,140,209_AL_.jpg",1026,Franka Potente,Actress,|,Lola rennt,https://www.imdb.com/title/tt0130827/,"Franka Potente was born on 22 July 1974 in the German city of Münster, to Hildegard, a medical assistant, and Dieter Potente, a teacher, and raised in the nearby town of Dülmen. After her graduation in 1994, she went to the Otto-Falckenberg-Schule, a drama school in Munich, but soon broke off to ...",,,,,,
https://www.imdb.com/name/nm0004753,"https://m.media-amazon.com/images/M/MV5BMTg2NzAzNzE5N15BMl5BanBnXkFtZTcwMjMyODM0MQ@@._V1_UY209_CR11,0,140,209_AL_.jpg",1027,Leslie Bibb,Actress,|,Iron Man,https://www.imdb.com/title/tt0371746/,"Leslie Louise Bibb was born in Bismarck, North Dakota, on November 17, 1974, and raised in Nelson County, Virginia. Later she and her mother, along with her three older sisters, moved to Richmond, where Leslie attended an all-girls Catholic high school, St. Gertrude.In 1990  (...",The Oprah Winfrey Show,https://www.imdb.com/title/tt0090493?ref_=rlm,,,,
https://www.imdb.com/name/nm0000401,"https://m.media-amazon.com/images/M/MV5BMTc0NjczNDc1MV5BMl5BanBnXkFtZTYwMDU0Mjg1._V1_UX140_CR0,0,140,209_AL_.jpg",1028,Laurence Fishburne,Actor,|,The Matrix,https://www.imdb.com/title/tt0133093/,"One of Hollywood's most talented and versatile performers and the recipient of a truckload of NAACP Image awards, Laurence John Fishburne III was born in Augusta, Georgia on July 30, 1961, to Hattie Bell (Crawford), a teacher, and Laurence John Fishburne, Jr., a juvenile corrections officer.His ...",,,,,,
https://www.imdb.com/name/nm2915105,"https://m.media-amazon.com/images/M/MV5BZmIzZGU2NjItYjRkNS00OGRlLThhNDYtMmM0NDU3ODIzNjlkXkEyXkFqcGdeQXVyMTgzNjI2ODI@._V1_UY209_CR8,0,140,209_AL_.jpg",1029,Billy Magnussen,Actor,|,Into the Woods,https://www.imdb.com/title/tt2180411/,"Billy Magnussen was born on April 20, 1985. He is an actor, known for  (2014),  (2015) and  (2018).",Into the Woods,https://www.imdb.com/title/tt2180411?ref_=rlm,The Big Short,https://www.imdb.com/title/tt1596363?ref_=rlm,Game Night,https://www.imdb.com/title/tt2704998?ref_=rlm
https://www.imdb.com/name/nm0108703,"https://m.media-amazon.com/images/M/MV5BYzZlZmZkNTgtNzk3MS00YTAyLTk3NDAtZDIyNDZhOWVlZGEwXkEyXkFqcGdeQXVyNjc5Mjg0NjU@._V1_UY209_CR87,0,140,209_AL_.jpg",1030,Sean Bridgers,Actor,|,Room,https://www.imdb.com/title/tt3170832/,"Sean Bridgers was born on March 3, 1968 in Chapel Hill, North Carolina, USA as Sean Mackenzie Bridgers. He is an actor and director, known for  (2015),  (2011) and  (2016). He has been married to Rachel York since March 25, 1998. They have three children.",Room,https://www.imdb.com/title/tt3170832?ref_=rlm,The Woman,https://www.imdb.com/title/tt1714208?ref_=rlm,Free State of Jones,https://www.imdb.com/title/tt1124037?ref_=rlm
https://www.imdb.com/name/nm4594069,"https://m.media-amazon.com/images/M/MV5BNzk0ZTJkZmEtYzJiNC00MzJhLWJhMWItOTVjMTZkNTU1NDExXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",1031,Gideon Adlon,Actress,|,Blockers,https://www.imdb.com/title/tt2531344/,"Gideon Adlon is an actress, known for  (2018) and  (2018).",Blockers,https://www.imdb.com/title/tt2531344?ref_=rlm,Mustang,https://www.imdb.com/title/tt5952594?ref_=rlm,,
https://www.imdb.com/name/nm0000261,"https://m.media-amazon.com/images/M/MV5BMTg2NjgyMjQwMF5BMl5BanBnXkFtZTcwNzkwMjE3MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1032,Karen Allen,Actress,|,Raiders of the Lost Ark,https://www.imdb.com/title/tt0082971/,"Karen Jane Allen was born in Carrollton, rural southern Illinois, to Patricia (Howell), a teacher, and Carroll Thompson Allen, an FBI agent. Karen spent her first 10 years traveling around the country with her parents and two sisters. She was always ""the new girl in school"". Acting did not really ...",,,,,,
https://www.imdb.com/name/nm7821287,"https://m.media-amazon.com/images/M/MV5BNzdlYzk4NWEtYTM2NS00NGQyLWI4NTAtMTI0NzU1MDUwYzk2XkEyXkFqcGdeQXVyNjQ2MDAzMTg@._V1_UY209_CR5,0,140,209_AL_.jpg",1033,Marcella Bragio,,,Sorry to Bother You,https://www.imdb.com/title/tt5688932/,"Marcella Bragio is a San Francisco based actress with numerous TV and movie credits. After establishing herself as a successful model in national adds with stars such as Steve Young and Jerry Rice, she transitioned to acting into 2015. A member of SAG-AFTRA, she continues to be in demand model and ...",,,,,,
https://www.imdb.com/name/nm0932454,"https://m.media-amazon.com/images/M/MV5BODgwNzUwMTU0Nl5BMl5BanBnXkFtZTcwNTA1NjE4Mg@@._V1_UY209_CR2,0,140,209_AL_.jpg",1034,Rumer Willis,Actress,|,Wild Cherry,https://www.imdb.com/title/tt1222329/,"Rumer Glenn Willis was born August 16th, 1988, in Paducah, Kentucky, to actors  and . She was named after the British novelist . She made her debut at the age of 5 in the movie  (1995) but was credited as Willa Glen. Her mother hired cameramen to video ...",Demi Moore,https://www.imdb.com/name/nm0000193?ref_=rlm,Bruce Willis,https://www.imdb.com/name/nm0000246?ref_=rlm,Rumer Godden,https://www.imdb.com/name/nm0323869?ref_=rlm
https://www.imdb.com/name/nm2314596,"https://m.media-amazon.com/images/M/MV5BMjg1Mzc2NzExNV5BMl5BanBnXkFtZTgwMjU4MzE1OTE@._V1_UY209_CR9,0,140,209_AL_.jpg",1035,Maia Mitchell,Actress,|,Teen Beach 2,https://www.imdb.com/title/tt3764966/,"Maia Mitchell is an Australian singer/song writer and actress from Lismore, New South Wales. She learned to play the guitar at a very young age and her talent has been included on  (2013) - an ABC Family show that aired in June 2013, where Maia plays one of the main roles of ""Callie ...",The Fosters,https://www.imdb.com/title/tt2262532?ref_=rlm,,,,
https://www.imdb.com/name/nm0001804,"https://m.media-amazon.com/images/M/MV5BMTU1MzE4MjAzMV5BMl5BanBnXkFtZTcwMjA2MTMyMw@@._V1_UY209_CR6,0,140,209_AL_.jpg",1036,Stanley Tucci,Actor,|,Big Night,https://www.imdb.com/title/tt0115678/,"Actor Stanley Tucci was born on November 11, 1960, in Peekskill, New York. He is the son of Joan (Tropiano), a writer, and Stanley Tucci, an art teacher. His family is Italian-American, with origins in Calabria.Tucci took an interest in acting while in high school, and went on to attend the State ...",,,,,,
https://www.imdb.com/name/nm0001132,"https://m.media-amazon.com/images/M/MV5BOTI5NjQ4NDc5NF5BMl5BanBnXkFtZTcwMTc5OTczNw@@._V1_UX140_CR0,0,140,209_AL_.jpg",1037,Judi Dench,Actress,|,Skyfall,https://www.imdb.com/title/tt1074638/,"Dame Judi Dench was born Judith Olivia Dench in York, England, to Eleanora Olive (Jones), who was from Dublin, Ireland, and Reginald Arthur Dench, a doctor from Dorset, England. She attended Mount School in York, and studied at the Central School of Speech and Drama. She has performed with the ...",,,,,,
https://www.imdb.com/name/nm0347149,"https://m.media-amazon.com/images/M/MV5BMTQzMTc1MTczOV5BMl5BanBnXkFtZTgwNjU4ODM2NTE@._V1_UY209_CR34,0,140,209_AL_.jpg",1038,Sienna Guillory,Actress,|,Love Actually,https://www.imdb.com/title/tt0314331/,"Sienna Guillory is the daughter of American folk guitarist Isaac Guillory and Tina Thompson, an English model. Guillory's parents encouraged her to express herself artistically as she was growing up and this led to her decision to become an actor. She was educated at Gresham's School, Holt, Norfolk...",,,,,,
https://www.imdb.com/name/nm0909578,"https://m.media-amazon.com/images/M/MV5BMTU0Nzc5NDYwOV5BMl5BanBnXkFtZTgwMzk3MTA2NzE@._V1_UY209_CR12,0,140,209_AL_.jpg",1039,Brigid Brannagh,Actress,|,Army Wives,https://www.imdb.com/title/tt0859592/,"Brigid Brannagh was born on August 3, 1972 in San Francisco, California, USA as Brigid E. Walsh. She is an actress, known for  (2007),  (2017) and  (2005). She is married to .",Army Wives,https://www.imdb.com/title/tt0859592?ref_=rlm,Runaways,https://www.imdb.com/title/tt1236246?ref_=rlm,Over There,https://www.imdb.com/title/tt0446241?ref_=rlm
https://www.imdb.com/name/nm0790688,"https://m.media-amazon.com/images/M/MV5BMTg0MjI4NjY2M15BMl5BanBnXkFtZTcwOTgwNjQzMg@@._V1_UY209_CR0,0,140,209_AL_.jpg",1040,Michael Sheen,Actor,|,Masters of Sex,https://www.imdb.com/title/tt2137109/,"Even though he had burned up the London stage for nearly a decade--and appeared in several films--Michael Sheen was not really ""discovered"" by American audiences until his critically-acclaimed turn as  in the 1999 Broadway revival of ""Amadeus"".Sheen was born in Newport, Wales...",Wolfgang Amadeus Mozart,https://www.imdb.com/name/nm0003665?ref_=rlm,,,,
https://www.imdb.com/name/nm3912822,"https://m.media-amazon.com/images/M/MV5BNTNkMmZkMjctYzIyYS00YjY2LTlmNTAtYjhjZGEyZjI3YzFiXkEyXkFqcGdeQXVyMjMyODQ2MTM@._V1_UY209_CR17,0,140,209_AL_.jpg",1041,Danika Yarosh,Actress,|,Jack Reacher: Never Go Back,https://www.imdb.com/title/tt3393786/,"Danika Yarosh was born on October 1, 1998 in Morristown, New Jersey. An avid dancer, Danika quickly found her footing in the dance world, winning titles at many regional and national competitions. It was this high energy performance background that enabled her graceful transition to the Broadway ...",,,,,,
https://www.imdb.com/name/nm0000633,"https://m.media-amazon.com/images/M/MV5BMTQyMjQzODMzNF5BMl5BanBnXkFtZTcwMjE0NTM1Mw@@._V1_UY209_CR2,0,140,209_AL_.jpg",1042,Tom Selleck,Actor,|,Blue Bloods,https://www.imdb.com/title/tt1595859/,"Thomas William Selleck is an American actor and film producer, known for his starring role as Hawaii-based private investigator ""Thomas Magnum"" on the 1980s television series,  (1980).Selleck was born in Detroit, Michigan, to Martha S. (Jagger), a homemaker, and Robert Dean Selleck, a ...","Magnum, P.I.",https://www.imdb.com/title/tt0080240?ref_=rlm,,,,
https://www.imdb.com/name/nm1468739,"https://m.media-amazon.com/images/M/MV5BMTkyOTIwMzE1MF5BMl5BanBnXkFtZTgwMzU5Mzc2MDE@._V1_UX140_CR0,0,140,209_AL_.jpg",1043,Amanda Crew,Actress,|,The Haunting in Connecticut,https://www.imdb.com/title/tt0492044/,"Amanda Catherine Crew was born in Langley, British Columbia. Her mother is a legal secretary and her father is a telecommunication worker. Amanda attended Brookswood Secondary School in Langley. She began her acting career when she was cast in the musical Dragon Tales during her fourth grade in ...",,,,,,
https://www.imdb.com/name/nm2367549,https://m.media-amazon.com/images/G/01/imdb/images/nopicture/medium/name-2135195744._CB469988481_.png,1044,Isaac Kappy,Actor,|,Thor,https://www.imdb.com/title/tt0800369/,"Isaac Kappy is an actor and writer, known for  (2011),  (2009) and  (2009).",Thor,https://www.imdb.com/title/tt0800369?ref_=rlm,Fanboys,https://www.imdb.com/title/tt0489049?ref_=rlm,Terminator Salvation,https://www.imdb.com/title/tt0438488?ref_=rlm
https://www.imdb.com/name/nm0000103,"https://m.media-amazon.com/images/M/MV5BMTQzMTcxMzcwN15BMl5BanBnXkFtZTYwNjIwMjc1._V1_UY209_CR4,0,140,209_AL_.jpg",1045,Fairuza Balk,Actress,|,The Craft,https://www.imdb.com/title/tt0115963/,"""Fairuza!"" (""Turquoise"" in Farsi), her father exclaimed as he saw her blue eyes: Fairuza Alejandra Balk had just been born on May 21, 1974 in Point Reyes, California. Her father, Solomon Feldthouse, was a traveling musician originally from Idaho, and her mother, Cathryn Balk, was a belly dancer. Her...",,,,,,
https://www.imdb.com/name/nm0665822,"https://m.media-amazon.com/images/M/MV5BNjg3NzgxMjg1OF5BMl5BanBnXkFtZTcwNDgxNTQ3MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",1046,Butch Patrick,Actor,|,The Phantom Tollbooth,https://www.imdb.com/title/tt0064806/,"In 1960, a young 7-year-old named Patrick Lilley went on an Amos Carr photo shoot with his little sister. She was the subject but it was ""Butch's"" head shot that would wind up in the Hollywood Blvd. window! Utilizing his nickname and real first name, his agent  and his mom Patti created ...",Mary Grady,https://www.imdb.com/name/nm5541698?ref_=rlm,,,,
https://www.imdb.com/name/nm0204583,"https://m.media-amazon.com/images/M/MV5BMTQ1Nzc0MDAxNF5BMl5BanBnXkFtZTgwMTQ4NTk0MzE@._V1_UY209_CR13,0,140,209_AL_.jpg",1047,Essie Davis,Actress,|,The Babadook,https://www.imdb.com/title/tt2321549/,"Essie Davis was born in 1970 in Hobart, Tasmania, Australia. She is an actress and producer, known for  (2014),  (2016) and  (2003). She has been married to  since 2002. They have two children.",The Babadook,https://www.imdb.com/title/tt2321549?ref_=rlm,Assassin's Creed,https://www.imdb.com/title/tt2094766?ref_=rlm,Girl with a Pearl Earring,https://www.imdb.com/title/tt0335119?ref_=rlm
https://www.imdb.com/name/nm0000150,"https://m.media-amazon.com/images/M/MV5BMTcwNzM0MjE4NF5BMl5BanBnXkFtZTcwMDkxMzEwMw@@._V1_UY209_CR1,0,140,209_AL_.jpg",1048,Michael J. Fox,Actor,|,Back to the Future,https://www.imdb.com/title/tt0088763/,"Michael J. Fox was born Michael Andrew Fox on June 9, 1961 in Edmonton, Alberta, Canada, to  (née Piper), a payroll clerk, and William Fox. His parents moved their 10-year-old son, his three sisters, , Karen, and Jacki, and his brother Steven, to Vancouver, British Columbia, ...",Phyllis Fox,https://www.imdb.com/name/nm2378637?ref_=rlm,Kelli Fox,https://www.imdb.com/name/nm0289093?ref_=rlm,,
https://www.imdb.com/name/nm2087739,"https://m.media-amazon.com/images/M/MV5BM2RhYTkxMTAtYTM4My00NzE4LWFjYmUtZWNhYmM3YmZhNGZmXkEyXkFqcGdeQXVyNzQ0MDUyMzg@._V1_UX140_CR0,0,140,209_AL_.jpg",1049,Jeremy Allen White,Actor,|,Shameless,https://www.imdb.com/title/tt1586680/,"Jeremy Allen White is an actor and writer, known for  (2011),  (2013) and  (2013).",Shameless,https://www.imdb.com/title/tt1586680?ref_=rlm,Movie 43,https://www.imdb.com/title/tt1333125?ref_=rlm,Bad Turn Worse,https://www.imdb.com/title/tt2873214?ref_=rlm
https://www.imdb.com/name/nm0839486,"https://m.media-amazon.com/images/M/MV5BMjEzMjkyMzU1MF5BMl5BanBnXkFtZTcwNDAzNDI2OA@@._V1_UY209_CR12,0,140,209_AL_.jpg",1050,Ethan Suplee,Actor,|,American History X,https://www.imdb.com/title/tt0120586/,Ethan Suplee has established himself over the past few decades as an actor of considerable talent and accomplishment. His diverse and eclectic resume ranges from hilarious roles in such comedies as  (1995) and  (2004) to hauntingly dramatic performances in intense features ...,Mallrats,https://www.imdb.com/title/tt0113749?ref_=rlm,Without a Paddle,https://www.imdb.com/title/tt0364751?ref_=rlm,,
https://www.imdb.com/name/nm0281508,"https://m.media-amazon.com/images/M/MV5BMTc0NDU5MDc1NF5BMl5BanBnXkFtZTcwMDY0MTM5OA@@._V1_UX140_CR0,0,140,209_AL_.jpg",1051,Ruben Fleischer,Director,|,Zombieland,https://www.imdb.com/title/tt1156398/,"Ruben Fleischer was born on October 31, 1974 in Washington, District of Columbia, USA as Ruben Samuel Fleischer. He is a producer and writer, known for  (2009),  (2013) and  (2011). He has been married to  since November 10, 2012.",Zombieland,https://www.imdb.com/title/tt1156398?ref_=rlm,Gangster Squad,https://www.imdb.com/title/tt1321870?ref_=rlm,30 Minutes or Less,https://www.imdb.com/title/tt1622547?ref_=rlm
https://www.imdb.com/name/nm4524984,"https://m.media-amazon.com/images/M/MV5BMDljMGIxY2ItNmRiYS00OGI4LTkxMTAtMzNkOGRiMjk0ZmQ0XkEyXkFqcGdeQXVyMjYwODE3NjY@._V1_UX140_CR0,0,140,209_AL_.jpg",1052,Julie Lake,Actress,|,Orange Is the New Black,https://www.imdb.com/title/tt2372162/,"Julie Lake was born in Palo Alto, California, USA. She is an actress and writer, known for  (2013) and  (2017).",Orange Is the New Black,https://www.imdb.com/title/tt2372162?ref_=rlm,Big Little Lies,https://www.imdb.com/title/tt3920596?ref_=rlm,,
https://www.imdb.com/name/nm0004988,"https://m.media-amazon.com/images/M/MV5BMTc5OTcxNjIzM15BMl5BanBnXkFtZTcwNDI0NjMyMw@@._V1_UX140_CR0,0,140,209_AL_.jpg",1053,Colin Hanks,Actor,|,King Kong,https://www.imdb.com/title/tt0360717/,"Colin Lewes Hanks is an American actor. He was born in Sacramento, California, to actors  and . Colin is best-known for his work as ""Jack Bailey"" in the series,  (2010) and as ""Alex Whitman"" in  (1999). Hanks' best-known film role may be in the teen ...",Samantha Lewes,https://www.imdb.com/name/nm2225002?ref_=rlm,Tom Hanks,https://www.imdb.com/name/nm0000158?ref_=rlm,The Good Guys,https://www.imdb.com/title/tt1567254?ref_=rlm
https://www.imdb.com/name/nm0005342,"https://m.media-amazon.com/images/M/MV5BMTQ5ODE4NTgzMl5BMl5BanBnXkFtZTcwODI0MjAwMw@@._V1_UY209_CR4,0,140,209_AL_.jpg",1054,Norman Reedus,Actor,|,The Walking Dead,https://www.imdb.com/title/tt1520211/,"Norman Reedus was born in Hollywood, Florida, to Marianne and Norman Reedus. He is of Italian (from his paternal grandmother), English, Scottish, and Irish descent.Norman's first film was in 'Guillermo Del Toro''s 1997 horror thriller  (1997), where he played the character Jeremy. He has also ...",Mimic,https://www.imdb.com/title/tt0119675?ref_=rlm,,,,
https://www.imdb.com/name/nm0609845,"https://m.media-amazon.com/images/M/MV5BNjk5ODY0NTkzMV5BMl5BanBnXkFtZTgwNjY3Mzc5NzE@._V1_UY209_CR87,0,140,209_AL_.jpg",1055,Anson Mount,Actor,|,Crossroads,https://www.imdb.com/title/tt0275022/,"Anson is an American actor, born in Mount Prospect, IL and grew up in White Bluff, Tennessee. His mother is Nancy Smith, a former professional golfer. His father Anson Adams Mount II was one of the original contributing editors to Playboy magazine. Anson has an older brother Anson Adams III and a ...",,,,,,
https://www.imdb.com/name/nm1032473,"https://m.media-amazon.com/images/M/MV5BMTM4OTUyMzY0OV5BMl5BanBnXkFtZTcwMTEyMTUwOA@@._V1_UX140_CR0,0,140,209_AL_.jpg",1056,Thomas Brodie-Sangster,Actor,|,Maze Runner: The Scorch Trials,https://www.imdb.com/title/tt4046784/,"Thomas Brodie-Sangster was born on May 16, 1990 in London, England as Thomas Brodie Sangster. He is an actor and producer, known for  (2015),  (2014) and  (2003).",Maze Runner: The Scorch Trials,https://www.imdb.com/title/tt4046784?ref_=rlm,The Maze Runner,https://www.imdb.com/title/tt1790864?ref_=rlm,Love Actually,https://www.imdb.com/title/tt0314331?ref_=rlm
https://www.imdb.com/name/nm0010075,"https://m.media-amazon.com/images/M/MV5BMTcxMDk3NTgzNl5BMl5BanBnXkFtZTcwMTUzNzY3OQ@@._V1_UY209_CR8,0,140,209_AL_.jpg",1057,Jensen Ackles,Actor,|,Supernatural,https://www.imdb.com/title/tt0460681/,"Jensen Ross Ackles, better known as simply Jensen Ackles, was born on March 1, 1978, in Dallas, Texas, to Donna Joan (Shaffer) and actor . He has English, German, and Scottish ancestry. Jensen grew up in Richardson, Texas, together with his older brother, Joshua, and a younger sister, ...",Alan Ackles,https://www.imdb.com/name/nm0010073?ref_=rlm,,,,
https://www.imdb.com/name/nm1526352,"https://m.media-amazon.com/images/M/MV5BMTY0MzU1MTEzMl5BMl5BanBnXkFtZTgwMDY3OTA2MDE@._V1_UY209_CR8,0,140,209_AL_.jpg",1058,Jaimie Alexander,Actress,|,Thor,https://www.imdb.com/title/tt0800369/,"Jaimie Alexander was born in Greenville, South Carolina, but moved with her family to Grapevine, Texas, when she was four years old. She took theatre classes in grade school as a hobby but was kicked out in high school because she could not sing, and so she took up sports instead. At age 17 she ...",,,,,,
https://www.imdb.com/name/nm0001127,"https://m.media-amazon.com/images/M/MV5BMTMzNjQ2ODk0OF5BMl5BanBnXkFtZTcwNTc3MDI2Mg@@._V1_UY209_CR8,0,140,209_AL_.jpg",1059,Dana Delany,Actress,|,China Beach,https://www.imdb.com/title/tt0094433/,"Dana Welles Delany was born on March 13, 1956, in New York City and raised in Stamford, Connecticut. Dana knew early in life that she wanted to be an actress. Following graduation from Wesleyan University, this tall (5'7"") beauty moved to New York and developed her skills working in daytime ...",,,,,,
https://www.imdb.com/name/nm1602660,"https://m.media-amazon.com/images/M/MV5BZDkxMjI3MTMtYzM2NS00YjQzLWJkNjQtMzZiYTJmMzlhNDE3XkEyXkFqcGdeQXVyMTg2MTgxNjM@._V1_UY209_CR20,0,140,209_AL_.jpg",1060,Ben Barnes,Actor,|,The Chronicles of Narnia: Prince Caspian,https://www.imdb.com/title/tt0499448/,"British actor Benjamin Thomas Barnes was born in London, England, to Patricia (Becker), a relationship therapist, and Thomas Barnes, a professor of psychiatry. He has a brother, Jack. His mother is from South Africa while his father is English.Barnes studied at Homefield Preparatory and King's ...",,,,,,
https://www.imdb.com/name/nm3332521,"https://m.media-amazon.com/images/M/MV5BNzBkYTE2NzItNWNlMS00MGE2LThmOTctMjllY2UzN2RiZjQ1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR2,0,140,209_AL_.jpg",1061,Greg Vrotsos,Actor,|,Orange Is the New Black,https://www.imdb.com/title/tt2372162/,"Greg Vrotsos was born Gregory Nicholas Vrotsos in the Greater Boston town of Norwood, MA. His parents, Vaso, a hairdresser, and Nicholas, a carpenter and pizzeria owner, are from the Peloponesse region of Greece. After graduating from Norwood High School, Greg moved to Southern California. He ...",,,,,,
https://www.imdb.com/name/nm0005394,"https://m.media-amazon.com/images/M/MV5BMTQ3NDExNTU2OV5BMl5BanBnXkFtZTcwMDI4MTQ1Mg@@._V1_UY209_CR8,0,140,209_AL_.jpg",1062,Jeri Ryan,Actress,|,Star Trek: Voyager,https://www.imdb.com/title/tt0112178/,"Jeri Ryan was born Jeri Lynn Zimmerman on February 22, 1968 in Munich, West Germany, to Gerhard Florian Zimmerman, a Master Sergeant in the United States Army, and his wife Sharon, a social worker. She and her older brother Mark grew up on several military bases, including Kansas, Maryland, Hawaii,...",,,,,,
https://www.imdb.com/name/nm0004395,"https://m.media-amazon.com/images/M/MV5BMTQxMjMzMDA5NF5BMl5BanBnXkFtZTcwMzcyNDY0NQ@@._V1_UY209_CR17,0,140,209_AL_.jpg",1063,Adam Scott,Actor,|,Step Brothers,https://www.imdb.com/title/tt0838283/,"Adam Scott was born in Santa Cruz, California, the son of Anne and Douglas Scott. He has two older siblings, Shannon and David. Scott has said that his brother David ""looks like me but is far more cerebral and inherited the intellect of our parents,"" both of whom are retired teachers. He graduated ...",,,,,,
